,Unnamed: 0,business_name,telephone,business_page,rank,category,website,rating,street,locality,region,zipcode,listing_url,keyword,Address,x,y,STATE,GEOID,BLOCK,TRACT
118,4,"Illinois Title Loans, Inc.",(708) 858-0910,https://www.yellowpages.com/lansing-il/mip/illinois-title-loans-inc-2283013?lid=1001881127518,155.0,"Payday Loans,Title Loans,Alternative Loans",http://www.illinoistitleloansinc.com/?utm_medium=mlp&utm_source=yp&utm_campaign=il0332,,17310 Torrence Ave,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"17310 Torrence Ave Lansing, IL 60438",-87.55887,41.580963,NS,17,2021,827901
119,5,Allied Cash Advance,(219) 378-9231,https://www.yellowpages.com/east-chicago-in/mip/allied-cash-advance-3279969,156.0,"Payday Loans,Loans,Title Loans",http://www.alliedcash.com,,4802 Indianapolis Blvd,"East Chicago, IN 46312",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"4802 Indianapolis Blvd East Chicago, IN 46312",-87.48083,41.62711,NS,18,1000,030600
120,6,USA Payday Loans,(708) 614-1175,https://www.yellowpages.com/tinley-park-il/mip/usa-payday-loans-13972986,157.0,"Payday Loans,Financing Services,Check Cashing Service",,,15943 Harlem Ave,"Tinley Park, IL 60477",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"15943 Harlem Ave Tinley Park, IL 60477",-87.79411,41.601124,NS,17,1003,824507
121,7,"Illinois Title Loans, Inc.",(630) 616-2184,https://www.yellowpages.com/wood-dale-il/mip/illinois-title-loans-inc-13399835,158.0,"Payday Loans,Loans,Title Loans",http://www.illinoistitleloansinc.com,,210 E Irving Park Rd,"Wood Dale, IL 60191",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"210 E Irving Park Rd Wood Dale, IL 60191",-87.97387,41.96274,NS,17,2004,840103
122,8,AmeriCash Loans,(708) 339-0321,https://www.yellowpages.com/harvey-il/mip/americash-loans-2397460,159.0,"Payday Loans,Financial Services,Loans",https://americashloans.net/locations/illinois/markham,,3200 W 159th St Ste A,"Harvey, IL 60426",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"3200 W 159th St Ste A Harvey, IL 60426",,,,,,
123,9,Consumers Payday Company,(844) 272-9329,https://www.yellowpages.com/des-plaines-il/mip/consumers-payday-company-512137288,160.0,Payday Loans,http://consumerspayday.com,,650 Colonial Ln,"Des Plaines, IL 60016",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"650 Colonial Ln Des Plaines, IL 60016",-87.9358,42.031128,NS,17,3003,805111
124,10,Short Term Loans,(630) 427-6100,https://www.yellowpages.com/downers-grove-il/mip/short-term-loans-17437466,161.0,"Payday Loans,Financing Services,Loans",https://www.shorttermloans.com/downers-grove.htm,,1202h 75th St,"Downers Grove, IL 60516",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"1202h 75th St Downers Grove, IL 60516",-88.02244,41.75097,NS,17,3001,845703
125,11,"Short Term Loans, LLC - Glen Ellyn",(630) 469-7094,https://www.yellowpages.com/glen-ellyn-il/mip/short-term-loans-llc-glen-ellyn-2480900,162.0,"Payday Loans,Loans,Financing Services",https://www.shorttermloans.com/glen-ellyn.htm,,661 Roosevelt Rd,"Glen Ellyn, IL 60137",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"661 Roosevelt Rd Glen Ellyn, IL 60137",,,,,,
126,12,"Short Term Loans, LLC - Mount Prospect",(630) 392-2977,https://www.yellowpages.com/mount-prospect-il/mip/short-term-loans-llc-mount-prospect-504278399,163.0,"Payday Loans,Loans,Financing Services",https://www.shorttermloans.com/mount-prospect.htm,,"1698 S. Elmhurst Road, Ste. 102","Mount Prospect, IL 60056",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"1698 S. Elmhurst Road, Ste. 102 Mount Prospect, IL 60056",,,,,,
127,13,"Short Term Loans, LLC - Glendale Heights",(630) 469-8597,https://www.yellowpages.com/glendale-heights-il/mip/short-term-loans-llc-glendale-heights-4397013,164.0,"Payday Loans,Financing Services",https://www.shorttermloans.com/glendale-heights.htm,,1227 Glen Ellyn Rd,"Glendale Heights, IL 60139",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"1227 Glen Ellyn Rd Glendale Heights, IL 60139",-88.06301,41.9044,NS,17,1040,840908
128,14,Illinois Title Loans Inc,(847) 670-0167,https://www.yellowpages.com/arlington-heights-il/mip/illinois-title-loans-inc-467769363,165.0,"Payday Loans,Title Loans,Loans",http://www.illinoistitleloansinc.com,,1408 E Northwest Hwy,"Arlington Heights, IL 60004",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"1408 E Northwest Hwy Arlington Heights, IL 60004",-87.96513,42.076176,NS,17,2018,803400
129,15,"Illinois Title Loans, Inc.",(708) 331-1992,https://www.yellowpages.com/markham-il/mip/illinois-title-loans-inc-451755395,166.0,"Payday Loans,Alternative Loans,Loans",http://www.illinoistitleloansinc.com,,15940 Kedzie Ave,"Markham, IL 60428",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"15940 Kedzie Ave Markham, IL 60428",-87.6946,41.60001,NS,17,2001,825600
130,16,PLS Loan Store,(708) 889-1700,https://www.yellowpages.com/lansing-il/mip/pls-loan-store-460442936,167.0,"Payday Loans,Alternative Loans,Check Cashing Service",http://pls247.com/il/store-locator/store/55-16909-s-torrence-ave-lansing.html,1.0,16909 Torrence Ave,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"16909 Torrence Ave Lansing, IL 60438",-87.55887,41.588303,NS,17,4016,827902
131,17,Check N' Go,(630) 261-9100,https://www.yellowpages.com/lombard-il/mip/check-n-go-472291102,168.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,1.0,217 E Roosevelt Rd,"Lombard, IL 60148",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"217 E Roosevelt Rd Lombard, IL 60148",-88.0113,41.860245,NS,17,2004,844309
132,18,Check N' Go,(708) 868-8400,https://www.yellowpages.com/calumet-city-il/mip/check-n-go-458016136,169.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,,2010 River Oaks Dr,"Calumet City, IL 60409",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"2010 River Oaks Dr Calumet City, IL 60409",,,,,,
133,19,Check N' Go,(708) 206-1000,https://www.yellowpages.com/glenwood-il/mip/check-n-go-2389993,170.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,,18300 S Halsted St Ste D,"Glenwood, IL 60425",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"18300 S Halsted St Ste D Glenwood, IL 60425",-87.636086,41.557198,NS,17,1000,828701
134,20,USA Payday Loans,(708) 333-3678,https://www.yellowpages.com/south-holland-il/mip/usa-payday-loans-16180017,171.0,"Payday Loans,Loans,Financing Services",,1.0,428 E 162nd St,"South Holland, IL 60473",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"428 E 162nd St South Holland, IL 60473",-87.605934,41.600815,NS,17,2028,827801
135,21,Advance America,(847) 956-7900,https://www.yellowpages.com/elk-grove-village-il/mip/advance-america-4574018,172.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,2280 Elmhurst Rd,"Elk Grove Village, IL 60007",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"2280 Elmhurst Rd Elk Grove Village, IL 60007",-87.93997,41.99491,NS,17,2065,770500
136,22,Check Into Cash,(815) 223-6800,https://www.yellowpages.com/lansing-il/mip/check-into-cash-2039352,173.0,"Payday Loans,Check Cashing Service,Bill Paying Service",https://local.checkintocash.com/il/lansing/2378-east-172nd-street--suite-6-4035.html,,2378 172nd St Suite 6,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"2378 172nd St Suite 6 Lansing, IL 60438",-87.56067,41.58287,NS,17,2001,827901
137,23,Advance America,(708) 418-3449,https://www.yellowpages.com/lansing-il/mip/advance-america-2363287,174.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,17655 Torrence Ave,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"17655 Torrence Ave Lansing, IL 60438",-87.55883,41.574413,NS,17,3009,828000
138,24,Check Into Cash,(219) 844-2667,https://www.yellowpages.com/hammond-in/mip/check-into-cash-25479655,175.0,"Payday Loans,Check Cashing Service,Bill Paying Service",https://local.checkintocash.com/in/hammond/1812-165th-street--suite-a-2034.html,,1812 165th St Suite A,"Hammond, IN 46320",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"1812 165th St Suite A Hammond, IN 46320",-87.48945,41.595684,NS,18,1000,021300
139,25,Check Into Cash,(847) 690-1242,https://www.yellowpages.com/des-plaines-il/mip/check-into-cash-14340332,176.0,"Payday Loans,Check Cashing Service,Bill Paying Service",https://local.checkintocash.com/il/des-plaines/781-w-golf-road-4018.html,,781 W Golf Rd,"Des Plaines, IL 60016",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"781 W Golf Rd Des Plaines, IL 60016",-87.904625,42.053883,NS,17,1006,806102
140,26,Advance America,(630) 627-4904,https://www.yellowpages.com/lombard-il/mip/advance-america-716579,177.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,340 E North Ave,"Lombard, IL 60148",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"340 E North Ave Lombard, IL 60148",-88.012146,41.904934,NS,17,1035,846702
141,27,PLS Loan Store,(630) 916-0202,https://www.yellowpages.com/lombard-il/mip/pls-loan-store-512555603,178.0,"Payday Loans,Alternative Loans,Financial Planning Consultants",http://pls247.com/il/store-locator/store/246-95-e-roosevelt-rd-lombard.html,1.0,95 E Roosevelt Rd,"Lombard, IL 60148",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"95 E Roosevelt Rd Lombard, IL 60148",-88.01468,41.860146,NS,17,2001,844304
142,28,Advance America,(708) 596-2599,https://www.yellowpages.com/oak-forest-il/mip/advance-america-2051660,179.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,4142 167th St,"Oak Forest, IL 60452",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"4142 167th St Oak Forest, IL 60452",,,,,,
143,29,Cash Store,(630) 629-8583,https://www.yellowpages.com/lombard-il/mip/cash-store-497654499,180.0,"Payday Loans,Loans,Check Cashing Service",http://www.cashstore.com/local/payday-loans-lombard-il,,266 E Roosevelt Rd,"Lombard, IL 60148",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=6",payday loans,"266 E Roosevelt Rd Lombard, IL 60148",-88.013054,41.860207,NS,17,1007,844201
144,0,Advance America,(219) 933-3067,https://www.yellowpages.com/hammond-in/mip/advance-america-545275533,181.0,"Payday Loans,Check Cashing Service,Financing Services",http://www.advanceamerica.net,,1301 165th St,"Hammond, IN 46320",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"1301 165th St Hammond, IN 46320",-87.49854,41.59563,NS,18,3015,020800
145,1,Check N' Go,(708) 331-2220,https://www.yellowpages.com/south-holland-il/mip/check-n-go-13577424,182.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,,16120 State St,"South Holland, IL 60473",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"16120 State St South Holland, IL 60473",-87.617035,41.60212,ST,17,3044,827200
146,2,PLS Loan Store,(708) 596-4500,https://www.yellowpages.com/south-holland-il/mip/pls-loan-store-544425628,183.0,"Payday Loans,Financing Services,Financial Services",http://pls247.com/il/store-locator/store/257-1006a-e-162nd-st-south-holland.html,,1006b E 162nd St,"South Holland, IL 60473",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"1006b E 162nd St South Holland, IL 60473",,,,,,
147,3,Advance America,(708) 535-8946,https://www.yellowpages.com/oak-forest-il/mip/advance-america-599085,184.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,5500 159th St,"Oak Forest, IL 60452",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"5500 159th St Oak Forest, IL 60452",-87.754234,41.602943,NS,17,3000,825000
148,4,Hancock & Co PC,(708) 474-8900,https://www.yellowpages.com/lansing-il/mip/hancock-co-pc-7239328,185.0,"Payday Loans,Accountants-Certified Public,Accounting Services",http://hancocpa.com,,16800 Chicago Ave Ste B,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"16800 Chicago Ave Ste B Lansing, IL 60438",-87.5443,41.59012,NS,17,4000,827902
149,5,Metro Loan Stores,(708) 571-3545,https://www.yellowpages.com/harvey-il/mip/metro-loan-stores-519655763,186.0,"Payday Loans,Financing Services,Loans",http://metroloans.com,,15900 Halsted St,"Harvey, IL 60426",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"15900 Halsted St Harvey, IL 60426",-87.63642,41.600876,NS,17,2018,827500
150,6,Check N' Go,(630) 261-9100,https://www.yellowpages.com/lombard-il/mip/check-n-go-560679865,187.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,,217 W Roosevelt Rd,"Lombard, IL 60148",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"217 W Roosevelt Rd Lombard, IL 60148",-88.024765,41.859886,NS,17,3000,844304
151,7,Advance America,(219) 933-3067,https://www.yellowpages.com/hammond-in/mip/advance-america-548741828,188.0,"Payday Loans,Check Cashing Service,Loans",http://www.advanceamerica.net,,6419 Columbia Ave,"Hammond, IN 46320",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"6419 Columbia Ave Hammond, IN 46320",-87.50014,41.596313,NS,18,3015,020800
152,8,Check N' Go,(708) 922-0100,https://www.yellowpages.com/hazel-crest-il/mip/check-n-go-7755449,189.0,"Payday Loans,Check Cashing Service,Financial Services",http://www.checkngo.com,,18226 Kedzie Ave,"Hazel Crest, IL 60429",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"18226 Kedzie Ave Hazel Crest, IL 60429",-87.69427,41.558052,NS,17,2028,825504
153,9,Midwest Title Loans,(708) 474-3237,https://www.yellowpages.com/lansing-il/mip/midwest-title-loans-474028594,190.0,"Payday Loans,Title Loans,Financial Services",https://www.midwesttitleloans.net/Locations/ILLINOIS/Lansing/17350-Torrence-Ave,1.0,17350 Torrence Ave,"Lansing, IL 60438",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"17350 Torrence Ave Lansing, IL 60438",-87.55887,41.580765,NS,17,2021,827901
154,10,USA Payday Loans,(847) 759-8533,https://www.yellowpages.com/des-plaines-il/mip/usa-payday-loans-10841847,191.0,"Financing Services,Loans,Check Cashing Service",,,9572 Potter Rd,"Des Plaines, IL 60016",,,"https://www.yellowpages.com/search?search_terms=payday%20loans&geo_location_terms=Chicago,%20IL&page=7",payday loans,"9572 Potter Rd Des Plaines, IL 60016",-87.86,42.053616,NS,17,2000,806002
155,0,Clark Pawners & Jewelers,(773) 528-7900,https://www.yellowpages.com/chicago-il/mip/clark-pawners-jewelers-530345039?lid=1002055748706,1.0,"Pawnbrokers,Jewelers,Gold, Silver & Platinum Buyers & Dealers",http://www.clarkpawners.com,1.0,2626 N Clark St,"Chicago, IL 60614",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"2626 N Clark St Chicago, IL 60614",-87.643715,41.930386,NS,17,1011,070200
156,1,Cash Exchange Jewelry & Loan,(872) 208-8593,https://www.yellowpages.com/chicago-il/mip/cash-exchange-jewelry-loan-21980416?lid=1002041198992,2.0,"Pawnbrokers,Musical Instruments,Diamonds",https://www.pawnbrokerchicago.com,,1236 W Devon Ave,"Chicago, IL 60660",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1236 W Devon Ave Chicago, IL 60660",-87.66232,41.998177,NS,17,1006,010503
157,2,Crown Royal Jewelry & Loan,(866) 329-8181,https://www.yellowpages.com/chicago-il/mip/crown-royal-jewelry-loan-2155270?lid=1001400519288,3.0,"Pawnbrokers,Financial Services,Loans",http://www.crownroyalpawn.com,,6210 W North Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"6210 W North Ave Chicago, IL 60639",-87.78076,41.909195,NS,17,5026,250400
158,3,Chatham Jewelry & Loan,(773) 487-9593,https://www.yellowpages.com/chicago-il/mip/chatham-jewelry-loan-462335759?lid=1001400518293,4.0,Pawnbrokers,http://chathampawnshop.com,,645 E 79th St,"Chicago, IL 60619",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"645 E 79th St Chicago, IL 60619",-87.60856,41.75122,NS,17,1002,440201
159,4,Archie's,(773) 774-1433,https://www.yellowpages.com/chicago-il/mip/archies-21971903?lid=1001457354181,5.0,"Pawnbrokers,Hobby & Model Shops,Watches",http://www.sellyourgoldchicago.com,,5516 W Devon Ave,"Chicago, IL 60646",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"5516 W Devon Ave Chicago, IL 60646",-87.76639,41.99733,NS,17,3011,120100
160,5,Ezpawn,(773) 890-0903,https://www.yellowpages.com/chicago-il/mip/ezpawn-461923056,6.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Loans",https://stores.ezpawn.com/il/chicago/4824-s--ashland-avenue.html,1.0,4824 S Ashland Ave,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"4824 S Ashland Ave Chicago, IL 60609",-87.66492,41.806255,NS,17,1003,611300
161,6,Pawn Chicago,(773) 777-2777,https://www.yellowpages.com/chicago-il/mip/pawn-chicago-472413031,7.0,Pawnbrokers,https://www.pawnchicago.net,,5604 W Belmont Ave,"Chicago, IL 60634",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"5604 W Belmont Ave Chicago, IL 60634",-87.766685,41.93858,NS,17,2018,151200
162,7,West Town Jewelry,(312) 374-1906,https://www.yellowpages.com/chicago-il/mip/west-town-jewelry-530426409,8.0,"Pawnbrokers,Jewelers",http://www.goldbuyersinchicago.com,1.0,2059 W Chicago Ave,"Chicago, IL 60622",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"2059 W Chicago Ave Chicago, IL 60622",-87.67849,41.89588,NS,17,1000,243000
163,8,Big Money Pawn,(773) 776-4220,https://www.yellowpages.com/chicago-il/mip/big-money-pawn-497216934,9.0,"Pawnbrokers,Jewelers-Wholesale & Manufacturers,Watches",,1.0,5016 S Ashland Ave,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"5016 S Ashland Ave Chicago, IL 60609",-87.66482,41.80274,NS,17,2008,611300
164,9,Value Pawn Inc,(773) 530-0183,https://www.yellowpages.com/chicago-il/mip/value-pawn-inc-497906245,10.0,Pawnbrokers,,1.0,9028 S Commercial Ave,"Chicago, IL 60617",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"9028 S Commercial Ave Chicago, IL 60617",-87.551285,41.73106,NS,17,2009,833900
165,10,Chicago Loan Company,(312) 236-2929,https://www.yellowpages.com/chicago-il/mip/chicago-loan-company-24548,11.0,"Pawnbrokers,Jewelry Buyers,Jewelers-Wholesale & Manufacturers",https://chicagoloan.com,,29 E Madison St Ste 1215,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"29 E Madison St Ste 1215 Chicago, IL 60602",-87.62675,41.88207,NS,17,1010,320400
166,11,What & Gem Inc.,(708) 391-0668,https://www.yellowpages.com/chicago-il/mip/what-gem-inc-504405301,12.0,Pawnbrokers,http://whatagemil.com,,633 W Cermak Rd,"Chicago, IL 60616",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"633 W Cermak Rd Chicago, IL 60616",-87.64307,41.852684,NS,17,2020,843200
167,12,New Elephant Resale Shop of Chicago,(773) 770-3488,https://www.yellowpages.com/chicago-il/mip/new-elephant-resale-shop-of-chicago-530573296,13.0,Pawnbrokers,http://www.newelephantresaleshopofchicago.org,,2325 N Clark St,"Chicago, IL 60614",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"2325 N Clark St Chicago, IL 60614",-87.63987,41.924618,NS,17,3003,071400
168,13,American Jewelry & Pawn,(773) 539-4000,https://www.yellowpages.com/chicago-il/mip/american-jewelry-pawn-538983630,14.0,Pawnbrokers,,,3212 N Kimball Ave,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"3212 N Kimball Ave Chicago, IL 60618",-87.71252,41.939545,NS,17,1021,831100
169,14,Chicago Tech Inc.,(312) 948-9480,https://www.yellowpages.com/chicago-il/mip/chicago-tech-inc-6397371,15.0,Pawnbrokers,http://chicagotech.com,,4043 N Ravenswood Ave Ste 121,"Chicago, IL 60613",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"4043 N Ravenswood Ave Ste 121 Chicago, IL 60613",-87.673805,41.95505,NS,17,2005,060200
170,15,Cash Exchange Pawn Brokers,(773) 262-2274,https://www.yellowpages.com/chicago-il/mip/cash-exchange-pawn-brokers-534551844,16.0,"Pawnbrokers,Coin Dealers & Supplies,Antiques",http://pawnbrokerchicago.com,,1236 1/2 W Devon Ave,"Chicago, IL 60660",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1236 1/2 W Devon Ave Chicago, IL 60660",,,,,,
171,16,Chicago Pawn Broker,(312) 332-0988,https://www.yellowpages.com/chicago-il/mip/chicago-pawn-broker-535964220,17.0,"Pawnbrokers,Watches,Jewelry Buyers",http://www.pawnshop716.com,,67 E Madison St Ste 716,"Chicago, IL 60603",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"67 E Madison St Ste 716 Chicago, IL 60603",-87.62818,41.882008,NS,17,1072,839100
172,17,Maria's Yard Resale Shop,(773) 940-1355,https://www.yellowpages.com/chicago-il/mip/marias-yard-resale-shop-519657521,18.0,Pawnbrokers,http://www.chicagothriftshop.com,,3791 S Archer Ave,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"3791 S Archer Ave Chicago, IL 60632",-87.68726,41.824497,NS,17,2021,580100
173,18,Woodard Furniture,(312) 423-5600,https://www.yellowpages.com/chicago-il/mip/woodard-furniture-537384242,19.0,Pawnbrokers,,,300 N State St,"Chicago, IL 60654",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"300 N State St Chicago, IL 60654",-87.62803,41.887897,ST,17,1010,081600
174,19,Larry's Pawnshop,(630) 248-7001,https://www.yellowpages.com/chicago-il/mip/larrys-pawnshop-524387904,20.0,Pawnbrokers,,,613 E Bowen Ave,"Chicago, IL 60653",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"613 E Bowen Ave Chicago, IL 60653",-87.61136,41.819416,NS,17,1018,380100
175,20,Tawakal Imports Inc,(312) 649-5700,https://www.yellowpages.com/chicago-il/mip/tawakal-imports-inc-456604157,21.0,Pawnbrokers,,,858 N Orleans St,"Chicago, IL 60610",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"858 N Orleans St Chicago, IL 60610",-87.637245,41.898315,NS,17,1002,081800
176,21,Pawn Works,(312) 841-3986,https://www.yellowpages.com/chicago-il/mip/pawn-works-530684308,22.0,Pawnbrokers,http://pawnworkschicago.com,,1050 N Damen Ave,"Chicago, IL 60622",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1050 N Damen Ave Chicago, IL 60622",-87.6772,41.90077,NS,17,1010,242300
177,22,Pawnbucktown,(773) 661-2125,https://www.yellowpages.com/chicago-il/mip/pawnbucktown-506479995,23.0,Pawnbrokers,,,1219 N Milwaukee Ave,"Chicago, IL 60642",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1219 N Milwaukee Ave Chicago, IL 60642",-87.66716,41.903797,NS,17,2006,241600
178,23,Buck Town Pawn,(773) 661-2125,https://www.yellowpages.com/chicago-il/mip/buck-town-pawn-520970625,24.0,Pawnbrokers,http://www.valuepawnchicago.com,,1219 N Ashland Ave,"Chicago, IL 60622",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1219 N Ashland Ave Chicago, IL 60622",-87.66751,41.904217,NS,17,2006,241600
179,24,W B,(773) 778-9650,https://www.yellowpages.com/chicago-il/mip/w-b-459690923,25.0,Pawnbrokers,,,3109 W 63rd St,"Chicago, IL 60629",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"3109 W 63rd St Chicago, IL 60629",-87.70109,41.779,NS,17,5002,660600
